Month,Year,Sample_Date,Cruise_#,Station+_Code,Station,Depth_(m),Distance_offshore_(nm),Gear,Start_Time,MMED,GoodHaul,Trawling_distance_(km),Lat,Long,Sablefish_juv,CK_subyearling,CK_yearling,Coho_yearling,Study,TemperatureC_3m,AvgOf_Top10mTempC,AvgOf_Top20mTempC
September,2008,########,34,093008CH15,CH15,203.9,15,NRT,16:14,No MMED,-1,2.639077,45.04167,-124.346,0,0,0,0,JSOES_Regular,14.5583,14.53660984,12.95094991
September,2008,########,34,093008CH02,CH02,54.3,2,NRT,9:04,No MMED,-1,0.67257,45.042,-124.074,0,0,0,0,JSOES_Regular,12.0388,11.38908014,10.47348514
September,2008,########,34,100108NH03,NH03,46.1,3,NRT,7:42,No MMED,-1,3.605819,44.66167,-124.134,0,12,0,1,JSOES_Regular,11.5944,11.58421001,10.99467506
September,2008,########,34,100108NH05,NH05,55.3,5,NRT,9:33,No MMED,-1,3.397257,44.65783,-124.177,0,0,0,0,JSOES_Regular,11.6484,11.69841003,11.19898996
September,2008,########,34,100108NH10,NH10,78,10,NRT,11:38,No MMED,-1,3.303605,44.65867,-124.283,0,0,0,0,JSOES_Regular,11.8448,11.82441006,11.26089506
September,2008,########,34,100108NH15,NH15,96.7,15,NRT,13:35,No MMED,-1,3.580148,44.65517,-124.413,0,0,0,0,JSOES_Regular,12.3405,12.33093004,11.65732999
September,2008,########,34,100108NH20,NH20,133.8,20,NRT,15:47,No MMED,-1,2.907597,44.66317,-124.52,0,0,0,0,JSOES_Regular,13.7201,13.68348999,12.50660501
September,2008,########,34,100108NH25,NH25,272.8,25,NRT,17:58,No MMED,-1,3.212736,44.65633,-124.638,0,0,0,0,JSOES_Regular,13.6255,13.62482004,13.54658508
September,2009,########,37,092209LP04,LP04,31,4,NRT,7:33,No MMED,-1,3.759232,47.9315,-124.747,0,0,0,0,JSOES_Regular,15.726,15.62855978,14.83388495
September,2009,########,37,092209LP06,LP06,49,6,NRT,9:10,No MMED,-1,3.813805,47.9315,-124.795,0,0,0,0,JSOES_Regular,15.2167,15.06993999,14.47013497
September,2009,########,37,092209LP09,LP09,80,9,NRT,10:55,No MMED,-1,3.758907,47.90183,-124.869,0,0,0,0,JSOES_Regular,14.0995,13.90748987,12.98947992
September,2009,########,37,092209LP12,LP12,103,12,NRT,12:52,No MMED,-1,1.568977,47.93333,-124.95,0,0,0,0,JSOES_Regular,14.9175,14.60842991,13.83929501
September,2009,########,37,092209LP17,LP17,130,17,NRT,15:03,No MMED,-1,3.6273,47.92433,-125.065,0,0,0,0,JSOES_Regular,15.0958,13.90976,11.599755
September,2009,########,37,092209LP22,LP22,174,22,NRT,17:04,No MMED,-1,3.680945,47.903,-125.177,0,0,0,0,JSOES_Regular,15.0588,14.10237999,12.48499007
September,2009,########,37,092309QR06,QR06,28,6,NRT,8:34,No MMED,-1,1.780412,47.51767,-124.506,0,0,0,0,JSOES_Regular,16.5483,16.51185017,15.49015007
September,2009,########,37,092309QR10,QR10,56,10,NRT,10:02,No MMED,-1,3.435043,47.51717,-124.616,0,0,0,0,JSOES_Regular,15.8087,15.27730989,14.48018999
September,2009,########,37,092309QR14,QR14,78,14,NRT,12:00,No MMED,-1,3.60773,47.54716,-124.707,0,0,0,0,JSOES_Regular,15.4656,15.11604004,13.86169
September,2009,########,37,092309QR19,QR19,115,19,NRT,14:22,No MMED,-1,3.697386,47.54567,-124.817,0,0,0,0,JSOES_Regular,15.6242,14.87684002,12.85082498
September,2009,########,37,092309QR24,QR24,171,24,NRT,16:28,No MMED,-1,3.986188,47.54767,-124.937,0,0,0,0,JSOES_Regular,16.1018,15.95422001,14.88213501
September,2009,########,37,092309QR29,QR29,546,29,NRT,18:39,No MMED,-1,3.587498,47.5485,-125.083,0,0,0,0,JSOES_Regular,16.5732,16.45431976,16.09909487
September,2009,########,37,092409GH03,GH03,25,3,NRT,7:37,No MMED,-1,3.483964,47.01417,-124.257,0,1,1,0,JSOES_Regular,15.3618,14.78663998,13.13584734
September,2009,########,37,092409GH06,GH06,37,6,NRT,9:47,No MMED,-1,3.720987,47.01167,-124.328,0,1,0,1,JSOES_Regular,15.3231,15.06358013,14.08456006
September,2009,########,37,092409GH10,GH10,56,10,NRT,11:55,No MMED,-1,3.58018,47.01367,-124.428,0,0,0,0,JSOES_Regular,15.4509,15.36228008,13.91712008
September,2009,########,37,092409GH16,GH16,79,16,NRT,14:20,No MMED,-1,3.211792,47.01917,-124.567,0,0,0,1,JSOES_Regular,15.4765,14.95780993,12.61272497
September,2009,########,37,092409GH21,GH21,111,21,NRT,16:46,No MMED,-1,3.471402,47.01917,-124.707,0,0,0,0,JSOES_Regular,14.8991,14.87343006,13.4020401
September,2009,########,37,092409GH26,GH26,149,26,NRT,18:24,No MMED,-1,3.822215,47.01467,-124.814,0,0,0,0,JSOES_Regular,15.7728,15.74970999,14.93889489
September,2009,########,37,092509WB05,WB05,33,5,NRT,7:35,No MMED,-1,1.789852,46.67467,-124.188,0,0,0,0,JSOES_Regular,11.0205,9.77660017,8.889010096
September,2009,########,37,092509WB09,WB09,58,9,NRT,9:14,No MMED,-1,3.717561,46.68283,-124.295,0,0,0,0,JSOES_Regular,14.9094,14.63558989,12.9270999
September,2009,########,37,092509WB14,WB14,81,14,NRT,11:23,No MMED,-1,3.991241,46.68167,-124.404,0,0,0,0,JSOES_Regular,15.0843,15.26018,13.32427001
September,2009,########,37,092509WB19,WB19,108,19,NRT,13:23,No MMED,-1,3.918712,46.68367,-124.513,0,0,0,0,JSOES_Regular,15.5261,15.50049982,14.33839984
September,2009,########,37,092509WB23,WB23,128,23,NRT,15:26,No MMED,-1,3.932647,46.68317,-124.614,0,0,0,0,JSOES_Regular,15.3752,15.35005007,14.89293499
September,2009,########,37,092509WB30,WB30,299,30,NRT,17:47,No MMED,-1,3.733504,46.67283,-124.791,0,0,0,0,JSOES_Regular,15.8096,15.7971199,14.31153493
September,2009,########,37,092609CR04,CR04,25,4,NRT,7:40,No MMED,-1,2.406436,46.1745,-124.084,0,9,0,0,JSOES_Regular,12.2206,11.8565299,10.64874496
September,2009,########,37,092609CR07,CR07,52,7,NRT,9:23,No MMED,-1,4.341035,46.175,-124.162,0,2,1,0,JSOES_Regular,13.8179,13.79633989,12.52185998
September,2009,########,37,092609CR10,CR10,73,10,NRT,11:19,No MMED,-1,4.088192,46.17633,-124.222,0,0,0,0,JSOES_Regular,15.0811,15.13997993,14.62833996
September,2009,########,37,092609CR15,CR15,111,15,NRT,13:30,No MMED,-1,4.279532,46.17617,-124.336,0,0,0,0,JSOES_Regular,15.3382,15.33736992,15.03213997
September,2009,########,37,092609CR20,CR20,133,20,NRT,15:54,No MMED,-1,4.045669,46.18017,-124.457,0,0,0,0,JSOES_Regular,15.5211,15.46679001,14.86092501
September,2009,########,37,092609CR25,CR25,153,25,NRT,17:57,No MMED,-1,3.443744,46.177,-124.564,0,0,0,0,JSOES_Regular,15.544,15.53902998,14.54220495
September,2009,########,37,092709CM01,CM01,36,1,NRT,7:34,No MMED,-1,3.856488,45.5015,-124.013,0,10,0,0,JSOES_Regular,9.3994,9.393089962,9.34222002
September,2009,########,37,092709CM03,CM03,57,3,NRT,9:15,No MMED,-1,3.882235,45.49933,-124.044,0,0,0,0,JSOES_Regular,11.2319,11.0415,10.71921997
September,2009,########,37,092709CM05,CM05,85,5,NRT,13:06,No MMED,-1,4.022279,45.49,-124.099,0,0,0,0,JSOES_Regular,12.5622,12.43322983,10.62509491
September,2009,########,37,092709CM10,CM10,134,10,NRT,15:41,No MMED,-1,3.730671,45.50017,-124.213,0,0,0,0,JSOES_Regular,14.2703,14.2552702,12.84911013
September,2009,########,37,092709CM15,CM15,175,15,NRT,18:10,No MMED,-1,3.395106,45.49166,-124.327,0,0,0,0,JSOES_Regular,14.2267,14.22241993,13.11278005
September,2009,########,37,092809CH01,CH01,29,1,NRT,7:43,No MMED,-1,2.504957,45.03533,-124.037,0,10,0,0,JSOES_Regular,8.8825,8.803079987,8.489784956
September,2009,########,37,092809CH02,CH02,58,2,NRT,9:15,No MMED,-1,3.240263,45.02433,-124.08,0,0,0,0,JSOES_Regular,9.3047,9.21104002,9.024830055
September,2009,########,37,092809CH05,CH05,94,5,NRT,10:58,No MMED,-1,3.432997,45.06733,-124.134,0,0,0,0,JSOES_Regular,9.8279,9.758739853,9.341904926
September,2009,########,37,092809CH10,CH10,149,10,NRT,13:06,No MMED,-1,3.668378,45.06633,-124.236,0,0,0,0,JSOES_Regular,11.4576,11.49742012,11.53964005
September,2009,########,37,092809CH15,CH15,210,15,NRT,15:19,No MMED,-1,3.617064,45.06983,-124.346,0,0,0,0,JSOES_Regular,12.2137,12.13878002,11.25440001
September,2009,########,37,092809CH20,CH20,341,20,NRT,17:36,No MMED,-1,4.080736,45.05867,-124.462,0,0,0,0,JSOES_Regular,14.3863,14.27636003,13.89648509
September,2009,########,37,092909NH03,NH03,43,3,NRT,7:47,No MMED,-1,3.81176,44.65233,-124.128,0,0,0,0,JSOES_Regular,9.646,9.5708601,9.10074501
September,2009,########,37,092909NH05,NH05,60,5,NRT,9:36,No MMED,-1,2.544675,44.68267,-124.177,0,0,0,0,JSOES_Regular,9.3652,9.340340042,9.316635036
September,2009,########,37,092909NH10,NH10,80,10,NRT,11:33,No MMED,-1,3.520939,44.68483,-124.289,0,0,0,0,JSOES_Regular,10.0128,9.210220146,8.873150063
September,2009,########,37,092909NH15,NH15,89,15,NRT,13:44,No MMED,-1,2.785625,44.64883,-124.401,0,0,0,0,JSOES_Regular,12.0137,11.41373997,10.45007496
September,2009,########,37,092909NH20,NH20,139,20,NRT,15:44,No MMED,-1,3.573759,44.68483,-124.525,0,0,0,0,JSOES_Regular,11.7801,11.7632699,10.98725491
September,2009,########,37,092909NH25,NH25,290,25,NRT,17:52,No MMED,-1,3.175366,44.65933,-124.641,0,0,0,0,JSOES_Regular,12.5453,12.36009998,11.98037
September,2010,########,40,092110LP09,LP09,77,9,NRT,11:15,No MMED,-1,3.643945,47.8985,-124.853,3,0,0,0,JSOES_Regular,13.1918,13.03109999,12.75194998
September,2010,########,40,092110LP04,LP04,31,4,NRT,7:36,No MMED,-1,3.955633,47.916,-124.742,0,39,4,0,JSOES_Regular,13.7904,13.82873001,13.75466003
September,2010,########,40,092110LP06,LP06,52,6,NRT,9:28,No MMED,-1,4.365793,47.9025,-124.781,0,11,1,0,JSOES_Regular,13.7636,13.72673006,13.50825505
September,2010,########,40,092110LP12,LP12,105,12,NRT,13:00,No MMED,-1,3.822515,47.93333,-124.962,0,1,0,0,JSOES_Regular,12.7082,12.40437002,11.89398499
September,2010,########,40,092110LP17,LP17,136,17,NRT,15:04,No MMED,-1,3.559284,47.8985,-125.081,0,0,0,0,JSOES_Regular,13.2816,12.93773003,11.52869
September,2010,########,40,092110LP22,LP22,172,22,NRT,17:19,No MMED,-1,3.365005,47.8955,-125.179,0,0,0,0,JSOES_Regular,14.6301,13.61785021,12.09440508
September,2010,########,40,092210QR06,QR06,26.5,6,NRT,7:52,No MMED,-1,3.696987,47.519,-124.5,0,20,0,0,JSOES_Regular,14.1848,13.96533003,13.39990997
September,2010,########,40,092210QR10,QR10,52,10,NRT,9:36,No MMED,-1,3.6624,47.55067,-124.613,0,0,0,0,JSOES_Regular,13.2021,13.2022501,12.90729504
September,2010,########,40,092210QR14,QR14,79,14,NRT,11:30,No MMED,-1,3.698128,47.54783,-124.707,0,0,0,0,JSOES_Regular,13.0542,12.50010996,10.78940001
September,2010,########,40,092210QR19,QR19,113,19,NRT,13:24,No MMED,-1,3.525368,47.54967,-124.816,0,0,0,3,JSOES_Regular,13.4067,13.31078997,12.18860993
September,2010,########,40,092210QR24,QR24,174,24,NRT,15:55,No MMED,-1,3.553251,47.54483,-124.948,0,0,0,0,JSOES_Regular,15.2028,15.10537987,13.30074
September,2010,########,40,092210QR29,QR29,586,29,NRT,18:04,No MMED,-1,3.639544,47.54133,-125.071,0,0,0,0,JSOES_Regular,15.4963,15.40320997,14.17199492
September,2010,########,40,092310GH06,GH06,36,6,NRT,9:11,No MMED,-1,4.617662,46.9845,-124.315,0,35,1,0,JSOES_Regular,14.2182,14.21303997,14.02469993
September,2010,########,40,092310GH10,GH10,58,10,NRT,12:05,No MMED,-1,3.58949,46.97583,-124.409,0,6,0,0,JSOES_Regular,13.5768,13.57284002,13.40669003
September,2010,########,40,092310GH16,GH16,83,16,NRT,14:22,No MMED,-1,2.648767,46.98067,-124.552,0,0,0,0,JSOES_Regular,13.3499,13.34179993,12.14597502
September,2010,########,40,092310GH21,GH21,107,21,NRT,16:38,No MMED,-1,3.261795,47.01667,-124.697,0,0,0,0,JSOES_Regular,13.793,13.45812016,12.76691012
September,2010,########,40,092310GH26,GH26,151,26,NRT,18:42,No MMED,-1,2.456858,46.9925,-124.816,0,0,0,0,JSOES_Regular,14.3206,13.68368998,11.89728498
September,2010,########,40,092410WB05,WB05,32,5,NRT,7:46,No MMED,-1,3.627801,46.6475,-124.183,0,5,0,1,JSOES_Regular,14.1344,14.10735998,14.04281998
September,2010,########,40,092410WB09,WB09,59,9,NRT,10:01,No MMED,-1,3.796162,46.64933,-124.291,0,0,0,0,JSOES_Regular,13.9135,13.9220499,13.77056999
September,2010,########,40,092410WB14,WB14,82,14,NRT,12:12,No MMED,-1,3.842293,46.65166,-124.397,0,0,0,0,JSOES_Regular,13.955,13.95547009,13.52915502
September,2010,########,40,092410WB19,WB19,115,19,NRT,14:24,No MMED,-1,3.764698,46.6505,-124.506,0,0,0,0,JSOES_Regular,14.0716,14.07428999,13.60877995
September,2010,########,40,092410WB23,WB23,136,23,NRT,16:36,No MMED,-1,2.918232,46.6495,-124.605,0,0,0,0,JSOES_Regular,14.6451,14.6428299,14.55890489
September,2010,########,40,092510CR04,CR04,30,4,NRT,7:36,No MMED,-1,3.408573,46.141,-124.069,0,0,0,0,JSOES_Regular,13.8526,13.8486701,13.68717003
September,2010,########,40,092510CR07,CR07,60,7,NRT,9:34,No MMED,-1,3.840475,46.1455,-124.159,0,0,0,0,JSOES_Regular,14.1669,14.16624994,13.98972998
September,2010,########,40,092510CR10,CR10,80,10,NRT,11:28,No MMED,-1,4.100412,46.15183,-124.218,0,0,0,0,JSOES_Regular,14.2436,14.23730011,14.09185009
September,2010,########,40,092510CR15,CR15,109,15,NRT,13:47,No MMED,-1,1.91927,46.14767,-124.333,0,0,0,0,JSOES_Regular,14.1715,14.17602015,13.93220515
September,2010,########,40,092510CR20,CR20,132,20,NRT,15:49,No MMED,-1,3.43274,46.17717,-124.445,0,0,0,0,JSOES_Regular,14.9869,14.98206997,14.9046351
September,2010,########,40,092510CR25,CR25,147,25,NRT,17:48,No MMED,-1,3.101816,46.1565,-124.555,0,0,0,0,JSOES_Regular,15.0928,15.09205008,15.07028995
September,2010,########,40,092610CM01,CM01,38,1,NRT,7:47,No MMED,-1,3.400316,45.46533,-124.006,0,2,0,0,JSOES_Regular,14.5009,14.49877996,14.37404995
September,2010,########,40,092610CM03,CM03,59,3,NRT,9:31,No MMED,-1,3.599214,45.46417,-124.037,0,0,0,0,JSOES_Regular,14.5571,14.55721016,14.48082509
September,2010,########,40,092610CM05,CM05,83,5,NRT,11:26,No MMED,-1,3.674699,45.4615,-124.092,0,0,0,0,JSOES_Regular,14.7079,14.70159998,14.67612495
September,2010,########,40,092610CM10,CM10,136,10,NRT,13:50,No MMED,-1,3.538729,45.46483,-124.21,0,0,0,0,JSOES_Regular,15.0086,15.00874004,14.28671007
September,2010,########,40,092610CM15,CM15,172,15,NRT,16:07,No MMED,-1,3.231381,45.4915,-124.322,0,0,0,0,JSOES_Regular,15.1799,15.17576008,14.94453001
September,2010,########,40,092710CH01,CH01,27,1,NRT,7:30,No MMED,-1,2.597105,45.03367,-124.039,0,43,1,0,JSOES_Regular,13.9742,13.95634995,13.82741995
September,2010,########,40,092710CH02,CH02,56,2,NRT,9:31,No MMED,-1,3.589682,45.0315,-124.076,0,3,0,0,JSOES_Regular,14.0731,13.98247995,13.77492499
September,2010,########,40,092710CH05,CH05,92,5,NRT,11:23,No MMED,-1,3.787719,45.06783,-124.129,0,1,0,0,JSOES_Regular,14.5741,14.52406998,14.16567001
September,2010,########,40,092710CH10,CH10,144,10,NRT,13:53,No MMED,-1,3.270582,45.029,-124.233,0,0,0,0,JSOES_Regular,15.2974,15.20335007,14.47224998
September,2010,########,40,092710CH15,CH15,192,15,NRT,16:43,No MMED,-1,3.422721,45.03467,-124.337,0,0,0,0,JSOES_Regular,15.8549,15.51153011,14.71656508
September,2010,########,40,092810NH03,NH03,44,3,NRT,7:57,No MMED,-1,3.461047,44.6495,-124.135,0,84,0,1,JSOES_Regular,14.3032,14.10647001,13.54798002
September,2010,########,40,092810NH05,NH05,60,5,NRT,9:52,No MMED,-1,3.322318,44.68233,-124.181,0,7,0,0,JSOES_Regular,14.5942,14.43020992,13.69077997
September,2010,########,40,092810NH10,NH10,76,10,NRT,11:51,No MMED,-1,3.606533,44.6495,-124.281,0,0,0,0,JSOES_Regular,14.7156,14.48568001,14.19063005
September,2010,########,40,092810NH15,NH15,91,15,NRT,13:53,No MMED,-1,3.461527,44.6825,-124.413,0,0,0,0,JSOES_Regular,14.9827,14.70334988,14.188415
September,2011,########,44,091911LP04,LP04,35,4,NRT,7:35,MMED Yes; Up,-1,4.142704,47.90117,-124.745,0,93,1,0,JSOES_Regular,11.844,11.01700001,10.40442004
September,2011,########,44,091911LP06,LP06,49,6,NRT,9:46,MMED Yes; Up,-1,3.355662,47.905,-124.78,0,32,5,2,JSOES_Regular,11.6053,11.10279989,10.28141003
September,2011,########,44,091911LP09,LP09,68,9,NRT,12:00,MMED Yes; Up,-1,3.599911,47.92367,-124.856,0,1,2,5,JSOES_Regular,12.2049,11.64387007,10.15639503
September,2011,########,44,091911LP12,LP12,104,12,NRT,13:49,MMED Yes; Up,-1,3.515323,47.93,-124.968,0,0,0,10,JSOES_Regular,12.2612,12.18630009,11.61482511
September,2011,########,44,091911LP17,LP17,135,17,NRT,16:06,MMED Yes; Up,-1,3.909985,47.9305,-125.093,0,0,1,1,JSOES_Regular,14.01,13.78276005,13.29213996
September,2011,########,44,091911LP22,LP22,172,22,NRT,18:21,MMED Yes; Up,-1,4.199301,47.9255,-125.201,0,0,0,2,JSOES_Regular,15.1543,14.96021996,13.29705997
September,2011,########,44,092011QR06,QR06,27,6,NRT,7:52,MMED Yes; Up,-1,3.076378,47.516,-124.502,0,22,0,0,JSOES_Regular,12.8095,12.67819996,12.19723501
September,2011,########,44,092011QR10,QR10,51,10,NRT,9:36,MMED Yes; Up,-1,3.620719,47.5165,-124.601,0,8,1,3,JSOES_Regular,12.3384,11.84996004,10.68393006
September,2011,########,44,092011QR14,QR14,77,14,NRT,11:31,MMED Yes; Up,-1,3.54572,47.54867,-124.71,0,0,0,3,JSOES_Regular,13.2879,13.14290991,11.83253994
September,2011,########,44,092011QR19,QR19,113,19,NRT,14:33,MMED Yes; Up,-1,3.360204,47.5175,-124.804,0,0,0,2,JSOES_Regular,13.8848,12.71924,10.75765495
September,2011,########,44,092011QR24,QR24,168,24,NRT,16:39,MMED Yes; Up,-1,3.280166,47.549,-124.939,0,0,0,0,JSOES_Regular,14.6316,13.95587997,11.880725
September,2011,########,44,092011QR14B,QR14,79,14,NRT,12:24,MMED Yes; Up,-1,2.757141,47.51683,-124.702,0,0,1,1,JSOES_Regular,,,
September,2011,########,44,092111GH03,GH03,24,3,NRT,7:23,MMED Yes; Up,-1,2.273692,47.01933,-124.256,0,5,0,0,JSOES_Regular,13.7129,13.39392986,12.49149485
September,2011,########,44,092111GH06,GH06,35,6,NRT,9:27,MMED Yes; Up,-1,3.73743,46.98867,-124.318,0,14,0,0,JSOES_Regular,13.5695,13.59122992,12.29482498
September,2011,########,44,092111GH10,GH10,53,10,NRT,11:18,MMED Yes; Up,-1,3.467311,47.01617,-124.426,0,3,1,1,JSOES_Regular,13.0961,12.78347006,11.92346997
September,2011,########,44,092111GH16,GH16,84,16,NRT,13:30,MMED Yes; Up,-1,3.450502,46.98383,-124.567,0,0,1,4,JSOES_Regular,13.3126,13.23165007,11.86153998
September,2011,########,44,092111GH21,GH21,110,21,NRT,15:44,MMED Yes; Up,-1,1.277786,47.01667,-124.698,0,0,0,1,JSOES_Regular,13.8377,13.32228985,11.59609494
September,2011,########,44,092111GH26,GH26,149,26,NRT,17:46,MMED Yes; Up,-1,0.768216,46.987,-124.802,0,0,0,0,JSOES_Regular,13.8616,13.85544996,12.7612
September,2011,########,44,092211WB05,WB05,30,5,NRT,7:29,MMED Yes; Up,-1,3.633056,46.649,-124.183,0,137,1,0,JSOES_Regular,14.1849,13.96344004,12.80552506
September,2011,########,44,092211WB09,WB09,57,9,NRT,10:07,MMED Yes; Up,-1,3.477296,46.68383,-124.296,0,0,0,0,JSOES_Regular,13.5371,13.53536997,13.34296002
September,2011,########,44,092211WB14,WB14,78,14,NRT,12:11,MMED Yes; Up,-1,3.290444,46.65033,-124.396,0,0,0,1,JSOES_Regular,13.6337,13.62027998,12.55780997
September,2011,########,44,092211WB19,WB19,106,19,NRT,14:14,MMED Yes; Up,-1,3.47488,46.68283,-124.513,0,0,0,0,JSOES_Regular,14.582,14.55494003,13.00714507
September,2011,########,44,092211WB23,WB23,134,23,NRT,16:18,MMED Yes; Up,-1,3.452065,46.65633,-124.598,0,0,0,0,JSOES_Regular,14.9221,14.89607,12.85466495
September,2011,########,44,092311CR04,CR04,31,4,NRT,7:27,MMED Yes; Up,-1,3.477023,46.14367,-124.074,0,37,0,0,JSOES_Regular,14.3626,14.32663012,13.36248507
September,2011,########,44,092311CR07,CR07,61,7,NRT,9:15,MMED Yes; Up,-1,3.82394,46.145,-124.155,0,0,1,2,JSOES_Regular,14.1374,14.13994999,13.02948999
September,2011,########,44,092311CR10,CR10,80,10,NRT,11:03,MMED Yes; Up,-1,3.668969,46.148,-124.22,0,0,0,0,JSOES_Regular,13.4163,13.30481997,11.43315997
September,2011,########,44,092311CR15,CR15,107,15,NRT,13:09,MMED Yes; Up,-1,3.433492,46.14833,-124.334,0,0,0,0,JSOES_Regular,14.4322,14.30570002,12.32377996
September,2011,########,44,092311CR20,CR20,127,20,NRT,15:29,MMED Yes; Up,-1,3.473337,46.1495,-124.453,0,0,0,0,JSOES_Regular,14.2789,14.19441004,12.16312504
September,2011,########,44,092311CR25,CR25,149,25,NRT,17:35,MMED Yes; Up,-1,3.448397,46.1755,-124.56,0,0,0,0,JSOES_Regular,14.821,14.81816015,12.97999501
September,2011,########,44,092411CM01,CM01,36,1,NRT,7:20,MMED Yes; Up,-1,3.415261,45.46667,-124.014,0,117,1,1,JSOES_Regular,15.0196,14.58140001,12.97312007
September,2011,########,44,092411CM03,CM03,55,3,NRT,11:20,MMED Yes; Up,-1,3.432516,45.5005,-124.042,0,1,0,0,JSOES_Regular,15.1728,15.05611,13.34195504
September,2011,########,44,092411CM05,CM05,90,5,NRT,9:44,MMED Yes; Up,-1,3.396934,45.49933,-124.101,0,1,0,0,JSOES_Regular,15.1911,14.92196007,13.68972502
September,2011,########,44,092411CM10,CM10,132,10,NRT,13:50,MMED Yes; Up,-1,1.847137,45.5035,-124.216,0,0,0,0,JSOES_Regular,16.137,16.13539982,15.57590494
September,2011,########,44,092411CM15,CM15,172,15,NRT,15:47,MMED Yes; Up,-1,3.437174,45.474,-124.326,0,0,0,0,JSOES_Regular,16.5724,16.5721199,16.14676986
September,2011,########,44,092511CH01,CH01,35,1,NRT,10:55,MMED Yes; Up,-1,4.507442,45.038,-124.047,0,114,20,0,JSOES_Regular,13.7835,13.55951996,13.26945996
September,2011,########,44,092511CH02,CH02,58,2,NRT,13:11,MMED Yes; Up,-1,3.855135,45.03433,-124.079,0,0,1,2,JSOES_Regular,13.9855,13.98377008,13.62690997
September,2011,########,44,092511CH05,CH05,90,5,NRT,15:10,MMED Yes; Up,-1,3.37939,45.033,-124.134,0,0,0,0,JSOES_Regular,15.6523,15.60978003,14.92306499
September,2011,########,44,092511CH10,CH10,146,10,NRT,17:14,MMED Yes; Up,-1,3.570341,45.05883,-124.235,0,0,0,0,JSOES_Regular,15.9718,15.97263994,15.95046
September,2011,########,44,092611NH03,NH03,43,3,NRT,7:21,MMED Yes; Up,-1,3.775379,44.6535,-124.132,0,9,5,0,JSOES_Regular,13.5285,13.50939989,13.25673494
September,2011,########,44,092611NH05,NH05,57,5,NRT,9:06,MMED Yes; Up,-1,3.77583,44.6575,-124.177,0,0,1,0,JSOES_Regular,13.9389,13.93915005,13.82992496
September,2011,########,FR1102,FR110227T1,PD04,540,10.1,NRT,14:42,MMED Yes; Up,-1,3.365825,40.0333,-124.3,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110225T1,PD02,54,2.2,NRT,10:32,MMED Yes; Up,-1,3.41572,40.0333,-124.128,0,0,0,7,SWFSC,,,
September,2011,########,FR1102,FR110226T1,PD03,540,5.2,NRT,12:31,MMED Yes; Up,-1,3.440695,40.0333,-124.193,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110224T1,PD01,31,1.3,NRT,8:36,MMED Yes; Up,-1,3.757683,40.0333,-124.108,0,0,0,64,SWFSC,,,
September,2011,########,FR1102,FR110232T1,TD04,260,10.7,NRT,14:00,MMED Yes; Up,-1,3.039652,41.0583,-124.388,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110231T1,TD03,87,5.7,NRT,11:30,MMED Yes; Up,-1,3.763178,41.0583,-124.278,0,0,0,29,SWFSC,,,
September,2011,########,FR1102,FR110236T1,KR03,82,11,NRT,12:09,MMED Yes; Up,-1,3.596372,41.5833,-124.343,0,0,0,46,SWFSC,,,
September,2011,########,FR1102,FR110235T1,KR02,51,7,NRT,10:20,MMED Yes; Up,-1,3.614049,41.5833,-124.253,0,0,0,24,SWFSC,,,
September,2011,########,FR1102,FR110237T1,KR04,137,15.4,NRT,14:13,MMED Yes; Up,-1,3.747804,41.5833,-124.442,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110234T1,KR01,30,2.7,NRT,8:26,MMED Yes; Up,-1,3.913888,41.5833,-124.158,0,0,0,7,SWFSC,,,
September,2011,########,FR1102,FR110242T1,SR04,400,15.6,NRT,14:49,MMED Yes; Up,-1,1.043844,41.9,-124.557,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110239T1,SR01,30,2.9,NRT,8:37,MMED Yes; Up,-1,3.506102,41.9,-124.272,0,0,0,147,SWFSC,,,
September,2011,########,FR1102,FR110240T1,SR02,55,6.6,NRT,10:57,MMED Yes; Up,-1,3.508072,41.9,-124.354,0,0,0,3,SWFSC,,,
September,2011,########,FR1102,FR110243T1,SR03,91,10.6,NRT,16:29,MMED Yes; Up,-1,3.728934,41.9,-124.445,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110245T1,RR01,32,3,NRT,9:20,MMED Yes; Up,-1,3.469527,42.5,-124.492,0,0,0,4,SWFSC,,,
September,2011,########,FR1102,FR110247T1,RR03,82,7.8,NRT,13:05,MMED Yes; Up,-1,3.574894,42.5,-124.6,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110248T1,RR04,118,12.1,NRT,15:10,MMED Yes; Up,-1,3.600008,42.5,-124.697,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110246T1,RR02,57,5.2,NRT,11:05,MMED Yes; Up,-1,3.75402,42.5,-124.542,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110253T1,HH04,117,10.9,NRT,14:17,MMED Yes; Up,-1,3.171381,44,-124.39,0,0,0,0,SWFSC,,,
September,2011,########,FR1102,FR110252T1,HH03,80,5.9,NRT,12:08,MMED Yes; Up,-1,3.513011,44,-124.275,0,0,0,0,SWFSC,,,
